,Unnamed: 0,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries,disaster
258,41536,2008-11-03-021477,"if we follow these suggestions, we will appreciate one another, rise to the top, and help other women to rise. if we stick together, we can demand that all health insurance plans cover contraceptives such as the pill (now only 33% of plans do). we could shun and shame the men who abuse women, physically or emotionally, and use our institutions to do so: churches, synagogues, mosques, as well as workplaces. we could champion the renoir bodies of kate winslet and kathleen turner instead of the emaciated ones of calista flockhart and renee zellweger. we could have a society in which single women would regard other single women as comrades, not competitors. mothers who quit their jobs to stay home with their children would do so because it's their choice, not because there is no affordable, quality childcare available. women would applaud other women making the choices that best fit their needs. if we end the competition with each other, all women win. if we unite, we can shape the world to meet our needs.",None,,2008-11-03 08:13:00,1,['http://myspace.com//amanda.zee/blog/445883062'],C,0.5333,['US'],1
259,67929,2008-09-01-000279,a doughnut short of being a cop.,julien dore,Q568578,2008-09-01 03:50:52,1,['http://juliendore.wordpress.com/2008/08/31/my-enterprising-cliche-of-the-day'],A,0.6016,['US'],1
260,44119,2008-10-29-029898,"john mccain is our hero,",van nguyen,Q58678291,2008-10-29 06:05:11,2,"['http://chron.com/disp/story.mpl/politics/6083026.html'
 'http://chron.com/disp/story.mpl/metropolitan/6083026.html']",A,0.3539,['US'],1
261,9506,2008-09-03-015133,he knew what he was doing out there.,None,,2008-09-03 00:28:40,9,"['http://macon.com/149/story/452090.html'
 'http://twincities.com/ci_11861869?source=most_viewed'
 'http://www.kspr.com/sports/Patience-pays-off-for-rookie-hurler-White-Sox/21051914_25686632'
 'http://www.bendigoadvertiser.com.au/story/3282552/cooper-rattens-friends-gather-to-sing-his-favourite-songs-at-coopers-corner/?cs=7'
 'http://www.bordermail.com.au/story/3282552/cooper-rattens-friends-gather-to-sing-his-favourite-songs-at-coopers-corner/?cs=12'
 'http://www.bordermail.com.au/story/3282552/cooper-rattens-friends-gather-to-sing-his-favourite-songs-at-coopers-corner/?cs=7'
 'http://www.standard.net.au/story/3282552/cooper-rattens-friends-gather-to-sing-his-favourite-songs-at-coopers-corner/?cs=7'
 'http://www.thecourier.com.au/story/3282552/cooper-rattens-friends-gather-to-sing-his-favourite-songs-at-coopers-corner/?cs=12'
 'http://www.thecourier.com.au/story/3282552/cooper-rattens-friends-gather-to-sing-his-favourite-songs-at-coopers-corner/?cs=7']",A,0.4025,['US' 'AS'],1
262,340,2008-11-06-011985,"for them to show up would mean a whole lot to us. i don't know what it looks like from the outside, but everybody was deeply hurt by what happened and it took everybody by surprise,",steve redmond,Q7613710,2008-11-06 19:45:28,1,['http://collegefootball.rivals.com/content.asp?CID=872974'],A,0.3643,['US'],1
263,5072,2008-10-11-013804,"i think it's a very exciting time for women. there are eighty women in congress right now and i'm honored to be one of those 80. i think women are realizing we have good ideas, a little bit different position from the men,",shelley moore capito,Multiple,2008-10-11 00:10:26,5,"['http://wvnstv.com/story.cfm?func=viewstory&storyid=45316'
 'http://wtrf.com/story.cfm?func=viewstory&storyid=45316'
 'http://wowktv.com/story.cfm?func=viewstory&storyid=45313'
 'http://wowktv.com/story.cfm?func=viewstory&storyid=45316'
 'http://wboy.com/story.cfm?func=viewstory&storyid=45316']",A,0.5453,['US'],1
264,15647,2008-09-22-070457,you can go your own way......,None,,2008-09-22 13:56:39,114,"['http://tinymixtapes.com/TV-on-the-Radio-David-Sitek'
 'http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=10987461&blogID=437484587'
 'http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=7133200&blogID=437551810'
 'http://punknews.org/article/31332'
 'http://blogs.sltrib.com/burger/2008/11/carrie-take-wheel.htm'
 'http://sltrib.com/entertainment/ci_11033741?source=rss'
 'http://sltrib.com/features/ci_11033741?source=rss'
 'http://blogs.sltrib.com/burger/archive/2008_11_01_archive.htm'
 'http://blog.syracuse.com/idolthoughts/2009/02/american_idol_8_the_first_resu.html'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=10987461&blogId=437484587'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=97986034&blogId=472612522'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=134590696&blogId=361792187'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=13771979&blogId=258396486'
 'http://online.wsj.com/article/SB123638145209657601.html?mod=article-outset-box'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=41411047&blogId=265001022'
 'http://abluteau.wordpress.com/2009/05/02/going-dutch/'
 'http://threewisemonkeys.wordpress.com/2009/05/06/goingdutch/'
 'http://eonline.com/uberblog/ask_the_answer_bitch/b129553_whats_up_with_cover_tunes_clogging.html?utm_source=eonline&utm_medium=rssfeeds&utm_campaign=rss_topstories'
 'http://au.eonline.com/uberblog/ask_the_answer_bitch/b130353_whats_up_with_cover_tunes_clogging.html?utm_source=eonline&utm_medium=rssfeeds&utm_campaign=rss_topstories'
 'http://ca.eonline.com/uberblog/ask_the_answer_bitch/b130351_whats_up_with_cover_tunes_clogging.html?utm_source=eonline&utm_medium=rssfeeds&utm_campaign=rss_topstories'
 'http://nytimes.com/2009/05/03/magazine/03european-t.html?_r=2&pagewanted=all'
 'http://nytimes.com/2009/05/03/magazine/03european-t.html?pagewanted=5&_r=2&sq=holland%20socialism&st=cse&scp=2'
 'http://theboard.byu.edu/index.php?area=viewall&id=53701'
 'http://contagiousloveexperiment.wordpress.com/2009/10/21/days-137-138-double-feature/'
 'http://columbiatribune.com/news/2009/dec/03/country-christmas-comes-early-with-judd-and-more/'
 'http://forum.prisonplanet.com/index.php?topic=149719.msg891476#msg891476'
 'http://forum.prisonplanet.com/index.php?topic=149719.msg891727#msg891727'
 'http://smalltownpastor.wordpress.com/2010/02/07/sunday-setlist-38/'
 'http://jopre.wordpress.com/2010/04/10/freedom-i-wont-let-you-down/'
 'http://nytimes.com/2009/05/03/magazine/03european-t.html?_r=3&pagewanted=all'
 'http://nationalspacestudiescenter.wordpress.com/2010/07/26/the-17000-pound-piece-of-space-debris/'
 'http://milehighreport.com/2008/5/7/481970/mhr-university-modern-3-4'
 'http://feed.drownedinsound.com/~r/DrownedInSound/~3/pUTWpgzfKwI/4141667-drowned-in-sounds-albums-of-the-year-2010--10-1'
 'http://drownedinsound.com/in_depth/4141667'
 'http://blogs.wsj.com/marketbeat/2011/01/07/dollar-to-stocks-you-can-go-your-own-way/?mod=rss_WSJBlog'
 'http://buzzfocus.com/2011/05/04/glee-episode-2-19-review-rumours/'
 'http://boiseweekly.com/Cobweb/archives/2011/06/20/need-something-to-do-monday'
 'http://dawgsports.com/2011/6/26/2245498/big-ten-sec-college-baseball-jim-delany-ncaa-college-world-series-omaha'
 'http://blogs.houstonpress.com/eating/2011/09/1_jello_shots_and_25_cent_pine.php'
 'http://vaildaily.com/ARTICLE/20111115/AE/111119912/-1/RSS'
 'http://feeds.eonline.com/%7Er/eonline/topstories/%7E3/dbaLsOMMMIk/275587'
 'http://starcasm.net/archives/129698'
 'http://rollingstone.com/movies/news/x-factor-recap-josh-krajcik-shines-during-rock-week-20111117'
 'http://hollywoodreporter.com/bastard-machine/x-factor-great-rock-roll-263652?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thr%2Fmusic+%28The+Hollywood+Reporter+-+Music%29'
 'http://imt.ie/features-opinion/2012/01/a-time-of-gifts-trinity-college-in-the-1970s.html'
 'http://soundcheck.ocregister.com/2012/03/28/live-review-lady-antebellum-convincing-comfy-in-first-headlining-staples-center-show/91648/'
 'http://click2houston.com/hot-button/blogs/The-Voice-Final-Results/-/2612622/13004380/-/irfjgh/-/index.html'
 'http://sonorannews.com/archives/2012/120620/healthyviews.html'
 'http://crushable.com/entertainment/how-to-make-nicholas-sparks-movie-safe-haven-trailer-julianne-hough-josh-duhamel-the-notebook-330/'
 'http://crushable.com/entertainment/how-to-make-nicholas-sparks-movie-safe-haven-trailer-julianne-hough-josh-duhamel-the-notebook-330/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+b5media%2Fcrushable+%28Crushable%29'
 'http://birminghammail.co.uk/whats-on/music/fans-fury-at-soaring-prices-to-see-1293129'
 'http://us.rd.yahoo.com/sports/rss/ncaab/SIG=1252mt08j/*http%3A//southcarolina.rivals.com/content.asp?CID=1470562&PT=4&PR=2'
 'http://southcarolina.rivals.com/content.asp?CID=1470562'
 'http://daily.swarthmore.edu/2013/04/10/fleetwood-mac-at-the-wells-fargo-center-luckily-worth-the-trip/'
 'http://www.mtv.com/news/articles/1718876/lea-michele-stevie-nicks-cory-monteith-advice.jhtml'
 'http://www.idolator.com/7519443/american-idol-finale-recap-caleb-johnson-winner-jennifer-lopez'
 'http://music.cbc.ca/blogs/2014/5/Junk-in-the-Trunk-Drives-Daily-Blog-for-Friday-May-23'
 'http://myrecordjournal.com/community/entertainment/6047865-129/together-again-fleetwood-mac-turns-back-clock-in-hartford.html'
 'http://music.cbc.ca/blogs/2014/12/Junk-in-the-Trunk-Drives-Daily-Blog-for-Monday-December-8'
 'http://music.cbc.ca/blogs/2014/12/Junk-in-the-Trunk-Drives-Daily-Blog-for-Tuesday-December-9'
 'http://www.thedickinsonpress.com/opinion/columns/3739237-benson-what-lyrics-say-about-ones-future'
 'http://www.eonline.com/news/680893/nicki-minaj-trashed-by-ex-safaree-samuels-but-behold-the-11-most-epic-diss-tracks-of-all-time?cmpid=rss-000000-rssfeed-365-topstories&utm_source=eonline&utm_medium=rssfeeds&utm_campaign=rss_topstories'
 'http://www.themarysue.com/the-heroines-journey-kumiko-the-treasure-hunter/'
 'http://www.dailycal.org/2015/09/15/low-commitment-dates-for-your-berkeley-thing/'
 'http://flathatnews.com/2015/09/17/painting-the-town/'
 'http://www.getreading.co.uk/news/berkshire-history/pick-past-fleetwood-mac-play-10567580'
 'http://pastemagazine.com/articles/2017/02/dirty-projectors-dirty-projectors-review.html'
 'http://nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11836168'
 'http://www.nzherald.co.nz/hawkes-bay-today/lifestyle/news/article.cfm?c_id=1503456&objectid=11836168'
 'http://www.npr.org/2017/07/24/538317263/turning-the-tables-150-greatest-albums-made-by-women-page-14?ft=nprml&f='
 'https://www.nytimes.com/2017/11/03/magazine/new-sentences-from-destroyers-ivory-coast.html'
 'https://www.mamamia.com.au/mummy-bloggers-reese-witherspoon/'
 'http://www.hotpress.com/news/21980356.html'
 'http://www.hotpress.com/news/21988996.html'
 'http://www.hotpress.com/news/21989144.html'
 'http://www.hotpress.com/news/21989377.html'
 'http://www.hotpress.com/Government-Urged-To-Rule-Out-Student-Loan-Schemes/21989377.html'
 'http://www.hotpress.com/news/21989558.html'
 'http://www.hotpress.com/news/Irish-musicians-and-politicians-react-to-the-death-of-Big-Tom/21989558.html'
 'http://www.hotpress.com/news/22035471.html'
 'http://www.hotpress.com/news/22047190.html'
 'http://www.hotpress.com/news/Limited-number-of-1-tickets-for-the-Belfast-Craft-Beer-Festival/22047190.html'
 'http://www.hotpress.com/news/22047794.html'
 'http://www.hotpress.com/news/22047802.html'
 'http://www.hotpress.com/Calls-For-Revenue-lo-call-1890-Number-To-Be-Scrapped/22047794.html'
 'http://www.hotpress.com/news/22048123.html'
 'http://www.hotpress.com/news/22048137.html'
 'http://www.hotpress.com/news/NEWSFLASH-The-Rolling-Stones-release-Lucky-Dip-tickets-for-Croke-Park/22048159.html'
 'http://www.hotpress.com/news/22048358.html'
 'http://www.hotpress.com/news/22048378.html'
 'http://www.hotpress.com/news/22048381.html'
 'http://radio.com/blogs/maura-omalley/fleetwood-mac-give-first-interview-lindsey-buckingham-s-departure'
 'http://www.hotpress.com/news/22106252.html'
 'http://www.hotpress.com/news/22106283.html'
 'http://defenseone.com/news/2018/05/the-d-brief-may-11-2018/148145/?oref=d-mostread'
 'http://defenseone.com/news/2018/05/the-d-brief-may-11-2018/148145/?oref=d-river'
 'http://www.defenseone.com/news/2018/05/the-d-brief-may-11-2018/148145/'
 'https://www.nme.com/list/50-most-explosive-choruses-1379'
 'https://boingboing.net/tag/another-lonely-day'
 'https://www.redlandsdailyfacts.com/2018/12/12/5-impressions-of-the-new-version-of-fleetwood-mac-and-its-first-concert-at-the-forum/'
 'https://www.pedestrian.tv/dating/breakup-bangers/'
 'https://www.dublinlive.ie/whats-on/11-dublin-concerts-2019-15627577'
 'https://www.scotsman.com/news/opinion/brexit-jeremy-corbyn-s-strategy-is-a-gift-to-the-snp-ayesha-hazarika-1-4865611'
 'https://www.hotpress.com/music/fleetwood-mac-tell-guitarist-you-can-go-your-own-way-21980356'
 'https://www.nj.com/entertainment/2019/03/heres-how-fleetwood-mac-fared-without-lindsey-buckingham-at-nj-concert-review.html'
 'http://honey.nine.com.au/royals/meghan-markle-harry-queen-statement-newspaper-covers/270275f4-f039-4a57-b838-d3d7f09242df'
 'https://www.standard.co.uk/news/uk/prince-harry-meghan-queen-sussexes-justin-trudeau-live-a4333521.html'
 'http://elitedaily.com/p/30-instagram-captions-for-work-from-home-pictures-that-are-so-clever-22624323'
 'http://uk.businessinsider.com/encore-booking-platform-personalized-music-videos-coronavirus-uk-cameo-2020-4'
 'https://www.businessinsider.in/finance/news/a-platform-for-booking-musicians-in-the-uk-pivots-to-letting-users-pay-artists-to-send-personalized-music-videos-during-coronavirus-lockdowns/articleshow/74956963.cms'
 'http://feeds.businessinsider.com.au/~/620721340/0/businessinsideraustralia~A-platform-for-booking-musicians-in-the-UK-pivots-to-letting-users-pay-artists-to-send-personalised-music-videos-during-coronavirus-lockdowns'
 'https://www.businessinsider.com.au/encore-booking-platform-personalized-music-videos-coronavirus-uk-cameo-2020-4']",A,0.3854,['NZ' 'CA' 'EI' 'IN' 'US' 'UK' 'AS'],1
265,14004,2008-12-21-009834,i don't think seguin has to worry about austin-type traffic just yet.,tom morris,Multiple,2008-12-21 15:25:14,1,['http://statesman.com/news/content/news/stories/local/12/20/1220seguin.html?cxtype=rss&cxsvc=7&cxcat=52'],A,0.7731,['US'],1
266,16496,2008-12-21-014369,"i'm not prepared to throw out this budget, but we're going to have to work hard to address certain areas,",craig johnson,Multiple,2008-12-21 04:30:23,2,"['http://newsday.com/iphone/ny-stbudg1221,0,6112868.story?track=rss'
 'http://newsday.com/news/local/politics/ny-stbudg1221,0,6282377.story']",A,0.4541,['US'],1
267,42187,2008-11-06-045403,"she's at the funeral parlor now,",marco bautista,Q5996290,2008-11-06 08:07:20,1,['http://sanluisobispo.com/news/local/story/519905.html'],A,0.7041,['US'],1
268,930,2008-10-31-025065,"it was the coach who decided to let dimitar go,",daniel levy,Multiple,2008-10-31 09:33:07,2,"['http://telegraph.co.uk/sport/football/leagues/premierleague/tottenham/3327527/Spurs-chairman-Daniel-Levy-blames-Juande-Ramos-and-Martin-Jol-for-clubs-demise-Football.html'
 'http://caughtoffside.com/2008/10/31/tottenham-chairman-slates-the-clubs-previous-two-managers-for-lack-of-progress']",A,0.46399999999999997,['UK' 'SP'],1
269,92145,2008-09-05-056773,"the report confirms what me and my family saw, heard and lived and makes it clear the sheriff was not telling the truth,",michael jackson,Multiple,2008-09-05 13:39:46,2,"['http://bothwell.typepad.com/whos_your_nanny/2008/09/re-of-course-we.html'
 'http://stash.norml.org/2008/09/05/killing-of-mayors-2-dogs-justified-according-to-sheriffs-office']",A,0.5185,['US'],1
270,47056,2008-10-17-063517,utilising an air pistol and another implement,euan duff,Q5405263,2008-10-17 06:54:33,1,['http://thenorthernecho.co.uk/news/3765932.Post_office_raid_planned_during_drunken_night'],A,0.3684,['UK'],1
271,52262,2008-10-28-008607,"don't think for a minute that power concedes. we have a lot of work to do this week. we have to work like our future depends on it in this last week, because it does.",barack obama,Q76,2008-10-28 08:15:51,1,['http://us.rd.yahoo.com/dailynews/rss/elections/*http://news.yahoo.com/s/politico/20081027/pl_politico/15007'],A,0.6592,['US'],1
272,36582,2008-09-08-009329,continue the fight of the knights of the order of malta to defend christianity.,mario borghezio,Q1346627,2008-09-08 17:35:34,6,"['http://uk1884.wordpress.com/2008/09/08/good-to-see-some-politicians-have-balls-defends-christianity-more-power-to-you-mate'
 'http://centurean2.wordpress.com/2008/09/08/italian-mp-with-balls-vows-to-defend-christianity-unlike-british-dhimmis']",A,0.5386,['US'],1
273,107855,2008-10-29-039520,shove it into brandon's hands right at the hoop,kobe bryant,Q25369,2008-10-29 03:03:15,1,['http://blazersedge.com/2008/10/28/648849/gameday-open-thread-blazer'],A,0.3968,['US'],1
274,39608,2008-11-19-031771,"it's unfair to mayor candidates because they don't know whether they will have an office to win,",dennis vogt,Q1189578,2008-11-19 07:03:07,1,['http://pnwlocalnews.com/kitsap/bir/news/34726754.html'],A,0.7965,['US'],1
275,20412,2008-09-11-009586,"digital video is one of the most exciting platforms to emerge within the interactive advertising ecosystem,",randall rothenberg,Q7291602,2008-09-11 18:14:01,1,['http://reelseo.com/iab-vast'],A,0.6026,,1
276,45531,2008-11-06-023254,"i thought you were riddle's most loyal death eater,",harry potter,Q17146193,2008-11-06 22:01:49,1,['http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=164482232&blogID=446872026'],A,0.6797,['US'],1
277,85171,2008-12-24-034174,therefore i esteem all thy precepts concerning all things to be right; and i hate every false way.,None,,2008-12-24 20:22:50,5,"['http://forgodandulster.wordpress.com/2008/12/24/only-begotten-son_____courtesy-kevin-and-sandrae/'
 'http://realchristianity.wordpress.com/2009/06/08/naming-names-is-it-biblical-part-1/'
 'http://teachingresources1.wordpress.com/2010/01/07/the-scriptures-and-sin-by-a-w-pink/'
 'http://dedewijaya.wordpress.com/2010/10/18/scripture-demands-strict-biblicist-position-ps-119128/'
 'http://acts242.wordpress.com/2010/11/22/profiting-from-the-word-the-scriptures-and-sin-by-a-w-pink/']",A,0.4431,['US'],1
278,34463,2008-10-03-032551,it's like reliving your childhood.,ian sullivan,Q1655641,2008-10-03 06:14:52,1,['http://gonzagabulletin.com/news/2008/10/03/Entertainment/Pumpkin.Cannons.Doughnuts.And.Pie.No.Bluff-3468114.shtml'],A,0.7501,['US'],1
279,42468,2008-12-11-073464,"you know we're pretty fortunate to be working for the city here,",kathy ray,Q56877625,2008-12-11 22:13:23,1,['http://firstcoastnews.com/news/local/news-article.aspx?storyid=125715&provider=rss'],A,0.7178,['US'],1
280,91052,2008-10-16-026123,"in class, they don't give you as much detail; they just give you the basics,",pam stenzel,Q22096227,2008-10-16 15:43:36,1,['http://galesburg.com/homepage/x1348674671/Knowledge-is-power-especially-in-sex'],A,0.6792,['US'],1
